gen_str,cif,model_name,spacegroup_number,relaxed_energy,relaxed_cif,e_above_hull,actual_spacegroup,is_unique0.1,is_novel0.1,sun_0.1
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
Ca2Si2Pt2
Spacegroup: P1
abc: 4.15 4.16 6.64
angles: 107.69 107.54 90.23
Sites (6)
Ca 0.376 0.930 0.215 1a
Ca 0.627 0.066 0.796 1a
Si 0.176 0.554 0.705 1a
Si 0.834 0.438 0.295 1a
Pt 0.395 0.328 0.001 1a
Pt 0.602 0.666 0.996 1a","# generated using pymatgen
data_CaSiPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.15000000
_cell_length_b   4.16000000
_cell_length_c   6.64000000
_cell_angle_alpha   107.69000000
_cell_angle_beta   107.54000000
_cell_angle_gamma   90.23000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaSiPt
_chemical_formula_sum   'Ca2 Si2 Pt2'
_cell_volume   103.55670501
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.37600000  0.93000000  0.21500000  1
  Ca  Ca1  1  0.62700000  0.06600000  0.79600000  1
  Pt  Pt2  1  0.39500000  0.32800000  0.00100000  1
  Pt  Pt3  1  0.60200000  0.66600000  0.99600000  1
  Si  Si4  1  0.17600000  0.55400000  0.70500000  1
  Si  Si5  1  0.83400000  0.43800000  0.29500000  1
",7b,1,,,,,,,
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
Ag4S4
Spacegroup: P1
abc: 5.91 6.06 6.07
angles: 89.78 89.97 89.93
Sites (8)
Ag 0.469 0.619 0.323 1a
Ag 0.484 0.574 0.976 1a
Ag 0.533 0.962 0.635 1a
Ag 0.939 0.480 0.645 1a
S 0.930 0.175 0.194 1a
S 0.044 0.976 0.039 1a
S 0.924 0.835 0.666 1a
S 0.144 0.296 0.749 1a","# generated using pymatgen
data_AgS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.91000000
_cell_length_b   6.06000000
_cell_length_c   6.07000000
_cell_angle_alpha   89.78000000
_cell_angle_beta   89.97000000
_cell_angle_gamma   89.93000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgS
_chemical_formula_sum   'Ag4 S4'
_cell_volume   217.39282791
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.46900000  0.61900000  0.32300000  1
  Ag  Ag1  1  0.48400000  0.57400000  0.97600000  1
  Ag  Ag2  1  0.53300000  0.96200000  0.63500000  1
  Ag  Ag3  1  0.93900000  0.48000000  0.64500000  1
  S  S4  1  0.93000000  0.17500000  0.19400000  1
  S  S5  1  0.04400000  0.97600000  0.03900000  1
  S  S6  1  0.92400000  0.83500000  0.66600000  1
  S  S7  1  0.14400000  0.29600000  0.74900000  1
",7b,1,-27.324874877929688,"# generated using pymatgen
data_AgS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.04270500
_cell_length_b   6.63630280
_cell_length_c   5.26070737
_cell_angle_alpha   88.74444072
_cell_angle_beta   102.50668120
_cell_angle_gamma   86.87852832
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgS
_chemical_formula_sum   'Ag4 S4'
_cell_volume   205.52632522
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.71248227  0.80193473  0.23987861  1
  Ag  Ag1  1  0.52248251  0.46554793  0.87307983  1
  Ag  Ag2  1  0.44353806  0.93496017  0.71143285  1
  Ag  Ag3  1  0.78760831  0.40134426  0.47129948  1
  S  S4  1  0.83304886  0.15485075  0.15349323  1
  S  S5  1  0.18479676  1.16106909  0.19842141  1
  S  S6  1  0.76780400  0.70395603  0.72466231  1
  S  S7  1  0.22134280  0.22649934  0.81651308  1
",0.2395426757275398,1.0,,,
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
Th1Tl3
Spacegroup: P1
abc: 4.89 5.47 5.89
angles: 89.06 88.63 89.24
Sites (4)
Th 0.472 0.475 0.467 1a
Tl 0.487 0.971 0.995 1a
Tl 0.978 0.455 0.994 1a
Tl 0.991 0.977 0.493 1a","# generated using pymatgen
data_ThTl3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.89000000
_cell_length_b   5.47000000
_cell_length_c   5.89000000
_cell_angle_alpha   89.06000000
_cell_angle_beta   88.63000000
_cell_angle_gamma   89.24000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ThTl3
_chemical_formula_sum   'Th1 Tl3'
_cell_volume   157.46819744
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Th  Th0  1  0.47200000  0.47500000  0.46700000  1
  Tl  Tl1  1  0.48700000  0.97100000  0.99500000  1
  Tl  Tl2  1  0.97800000  0.45500000  0.99400000  1
  Tl  Tl3  1  0.99100000  0.97700000  0.49300000  1
",7b,1,-15.150931358337402,"# generated using pymatgen
data_ThTl3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.88917191
_cell_length_b   4.82668499
_cell_length_c   4.77737028
_cell_angle_alpha   90.11658792
_cell_angle_beta   90.29428801
_cell_angle_gamma   90.16940739
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ThTl3
_chemical_formula_sum   'Th1 Tl3'
_cell_volume   112.73652084
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Th  Th0  1  0.48290446  0.46836312  0.48727656  1
  Tl  Tl1  1  0.48021420  0.96923346  0.98704164  1
  Tl  Tl2  1  0.98281811  0.47070477  0.98665845  1
  Tl  Tl3  1  0.98134196  0.96878906  0.48788630  1
",-8.508458435052546e-05,6.0,True,False,False
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
Ga1Zn1
Spacegroup: P1
abc: 3.02 3.02 3.02
angles: 91.06 107.91 107.89
Sites (2)
Ga 0.996 0.887 0.108 1a
Zn 0.497 0.475 0.508 1a","# generated using pymatgen
data_ZnGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.02000000
_cell_length_b   3.02000000
_cell_length_c   3.02000000
_cell_angle_alpha   91.06000000
_cell_angle_beta   107.91000000
_cell_angle_gamma   107.89000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnGa
_chemical_formula_sum   'Zn1 Ga1'
_cell_volume   24.74676808
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.99600000  0.88700000  0.10800000  1
  Zn  Zn1  1  0.49700000  0.47500000  0.50800000  1
",7b,1,-4.115826606750488,"# generated using pymatgen
data_ZnGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.19613519
_cell_length_b   3.36968663
_cell_length_c   3.35318545
_cell_angle_alpha   86.09527230
_cell_angle_beta   96.95457392
_cell_angle_gamma   96.65612328
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnGa
_chemical_formula_sum   'Zn1 Ga1'
_cell_volume   35.55281696
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.49819697  0.43005592  0.55617550  1
  Ga  Ga1  1  0.99458127  0.93169064  0.05963839  1
",0.0860065128747553,1.0,True,True,True
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
Al1Ga1
Spacegroup: P1
abc: 3.63 3.63 3.63
angles: 90.00 119.77 90.00
Sites (2)
Al 0.900 0.250 0.625 1a
Ga 0.625 0.875 0.125 1a","# generated using pymatgen
data_AlGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.63000000
_cell_length_b   3.63000000
_cell_length_c   3.63000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   119.77000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlGa
_chemical_formula_sum   'Al1 Ga1'
_cell_volume   41.51952568
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.90000000  0.25000000  0.62500000  1
  Ga  Ga1  1  0.62500000  0.87500000  0.12500000  1
",7b,1,-6.62645959854126,"# generated using pymatgen
data_AlGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.82447409
_cell_length_b   4.26020368
_cell_length_c   3.17081251
_cell_angle_alpha   89.58775854
_cell_angle_beta   109.56244572
_cell_angle_gamma   90.37885351
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlGa
_chemical_formula_sum   'Al1 Ga1'
_cell_volume   35.95022445
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.92783909  0.31214442  0.67032748  1
  Ga  Ga1  1  0.59696539  0.81288285  0.07692498  1
",0.0736061269793699,6.0,True,True,True
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
K2Si2H2O4
Spacegroup: P1
abc: 3.04 5.32 7.86
angles: 106.00 99.99 113.21
Sites (10)
K 0.639 0.856 0.346 1a
K 0.388 0.476 0.782 1a
Si 0.740 0.270 0.088 1a
Si 0.255 0.933 0.585 1a
H 0.344 0.833 0.636 1a
H 0.691 0.610 0.173 1a
O 0.480 0.862 0.896 1a
O 0.527 0.278 0.427 1a
O 0.955 0.855 0.606 1a
O 0.021 0.276 0.176 1a","# generated using pymatgen
data_KSiHO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.04000000
_cell_length_b   5.32000000
_cell_length_c   7.86000000
_cell_angle_alpha   106.00000000
_cell_angle_beta   99.99000000
_cell_angle_gamma   113.21000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KSiHO2
_chemical_formula_sum   'K2 Si2 H2 O4'
_cell_volume   106.42490626
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  H  H0  1  0.34400000  0.83300000  0.63600000  1
  H  H1  1  0.69100000  0.61000000  0.17300000  1
  K  K2  1  0.63900000  0.85600000  0.34600000  1
  K  K3  1  0.38800000  0.47600000  0.78200000  1
  O  O4  1  0.48000000  0.86200000  0.89600000  1
  O  O5  1  0.52700000  0.27800000  0.42700000  1
  O  O6  1  0.95500000  0.85500000  0.60600000  1
  O  O7  1  0.02100000  0.27600000  0.17600000  1
  Si  Si8  1  0.74000000  0.27000000  0.08800000  1
  Si  Si9  1  0.25500000  0.93300000  0.58500000  1
",7b,1,-54.11067199707031,"# generated using pymatgen
data_KSiHO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.09975306
_cell_length_b   6.06978884
_cell_length_c   8.54815501
_cell_angle_alpha   107.92115110
_cell_angle_beta   95.65652950
_cell_angle_gamma   114.59424942
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KSiHO2
_chemical_formula_sum   'K2 Si2 H2 O4'
_cell_volume   134.28689109
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.87821275  0.92709315  0.29382212  1
  K  K1  1  0.56857645  0.63991929  0.81612927  1
  Si  Si2  1  0.64172876  0.27319426  0.10432487  1
  Si  Si3  1  0.61019343  1.05671553  0.66089076  1
  H  H4  1  0.05372274  0.58537265  0.52071341  1
  H  H5  1  0.72161245  0.40626213  -0.01770660  1
  O  O6  1  0.37175554  0.96361033  1.04648797  1
  O  O7  1  0.71343345  0.26006934  0.56793288  1
  O  O8  1  0.20500254  0.75658921  0.50881942  1
  O  O9  1  0.25925038  0.38532896  0.19969317  1
",0.7029901974001138,1.0,,,
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
Sm2Ga4Au4
Spacegroup: P1
abc: 4.28 6.96 7.50
angles: 95.36 90.12 90.46
Sites (10)
Sm 0.927 0.769 0.327 1a
Sm 0.961 0.973 0.978 1a
Ga 0.977 0.125 0.563 1a
Ga 0.398 0.143 0.117 1a
Ga 0.383 0.401 0.895 1a
Ga 0.696 0.855 0.153 1a
Au 0.576 0.065 0.598 1a
Au 0.602 0.404 0.207 1a
Au 0.987 0.556 0.423 1a
Au 0.777 0.197 0.887 1a","# generated using pymatgen
data_Sm(GaAu)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.28000000
_cell_length_b   6.96000000
_cell_length_c   7.50000000
_cell_angle_alpha   95.36000000
_cell_angle_beta   90.12000000
_cell_angle_gamma   90.46000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sm(GaAu)2
_chemical_formula_sum   'Sm2 Ga4 Au4'
_cell_volume   222.43101951
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Au  Au0  1  0.57600000  0.06500000  0.59800000  1
  Au  Au1  1  0.60200000  0.40400000  0.20700000  1
  Au  Au2  1  0.98700000  0.55600000  0.42300000  1
  Au  Au3  1  0.77700000  0.19700000  0.88700000  1
  Ga  Ga4  1  0.97700000  0.12500000  0.56300000  1
  Ga  Ga5  1  0.39800000  0.14300000  0.11700000  1
  Ga  Ga6  1  0.38300000  0.40100000  0.89500000  1
  Ga  Ga7  1  0.69600000  0.85500000  0.15300000  1
  Sm  Sm8  1  0.92700000  0.76900000  0.32700000  1
  Sm  Sm9  1  0.96100000  0.97300000  0.97800000  1
",7b,1,-39.86685562133789,"# generated using pymatgen
data_Sm(GaAu)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.47980680
_cell_length_b   6.34527630
_cell_length_c   8.19475527
_cell_angle_alpha   107.25978347
_cell_angle_beta   88.48229118
_cell_angle_gamma   71.23742300
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sm(GaAu)2
_chemical_formula_sum   'Sm2 Ga4 Au4'
_cell_volume   208.70682473
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  1.00931194  0.86986948  0.27847912  1
  Sm  Sm1  1  1.06260117  0.81795657  0.74763174  1
  Ga  Ga2  1  0.84556339  0.34408940  0.62738324  1
  Ga  Ga3  1  0.43578792  0.06111284  0.06892075  1
  Ga  Ga4  1  0.25044138  0.39773603  0.92505006  1
  Ga  Ga5  1  0.63491376  0.63145166  -0.04626226  1
  Au  Au6  1  0.47496257  0.10133946  0.62159247  1
  Au  Au7  1  0.60407723  0.63979031  0.44197487  1
  Au  Au8  1  1.25355404  0.34263481  0.38112463  1
  Au  Au9  1  0.82110161  0.29375667  1.10047137  1
",0.0664273029524169,1.0,True,True,True
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
Na4
Spacegroup: P1
abc: 5.01 5.02 5.04
angles: 90.02 108.25 119.88
Sites (4)
Na 0.625 0.013 0.233 1a
Na 0.027 0.487 0.766 1a
Na 0.993 0.994 0.989 1a
Na 0.373 0.487 0.242 1a","# generated using pymatgen
data_Na
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.01000000
_cell_length_b   5.02000000
_cell_length_c   5.04000000
_cell_angle_alpha   90.02000000
_cell_angle_beta   108.25000000
_cell_angle_gamma   119.88000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na
_chemical_formula_sum   Na4
_cell_volume   102.47980664
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.62500000  0.01300000  0.23300000  1
  Na  Na1  1  0.02700000  0.48700000  0.76600000  1
  Na  Na2  1  0.99300000  0.99400000  0.98900000  1
  Na  Na3  1  0.37300000  0.48700000  0.24200000  1
",7b,1,-5.240730285644531,"# generated using pymatgen
data_Na
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.44514134
_cell_length_b   6.45573792
_cell_length_c   5.47867482
_cell_angle_alpha   63.87007492
_cell_angle_beta   115.32047204
_cell_angle_gamma   132.42888866
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na
_chemical_formula_sum   Na4
_cell_volume   148.10210402
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.62791018  0.11866086  0.18343091  1
  Na  Na1  1  0.12830062  0.62058946  0.68454175  1
  Na  Na2  1  0.88019171  0.86889999  0.93233579  1
  Na  Na3  1  0.38012054  0.36833273  0.43050601  1
",0.012342722037143,2.0,,,
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
Ba1Cu1O3
Spacegroup: P1
abc: 3.69 3.69 6.52
angles: 106.83 106.42 95.83
Sites (5)
Ba 0.591 0.643 0.252 1a
Cu 0.105 0.225 0.995 1a
O 0.688 0.927 0.645 1a
O 0.084 0.769 0.982 1a
O 0.377 0.451 0.614 1a","# generated using pymatgen
data_BaCuO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.69000000
_cell_length_b   3.69000000
_cell_length_c   6.52000000
_cell_angle_alpha   106.83000000
_cell_angle_beta   106.42000000
_cell_angle_gamma   95.83000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaCuO3
_chemical_formula_sum   'Ba1 Cu1 O3'
_cell_volume   79.86572106
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.59100000  0.64300000  0.25200000  1
  Cu  Cu1  1  0.10500000  0.22500000  0.99500000  1
  O  O2  1  0.68800000  0.92700000  0.64500000  1
  O  O3  1  0.08400000  0.76900000  0.98200000  1
  O  O4  1  0.37700000  0.45100000  0.61400000  1
",7b,1,-26.272266387939453,"# generated using pymatgen
data_BaCuO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.82913608
_cell_length_b   3.59902223
_cell_length_c   6.84166406
_cell_angle_alpha   111.64471735
_cell_angle_beta   110.10714982
_cell_angle_gamma   94.13684208
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaCuO3
_chemical_formula_sum   'Ba1 Cu1 O3'
_cell_volume   80.13022595
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.82077772  0.90139976  0.35862052  1
  Cu  Cu1  1  -0.00223387  0.07861217  0.93781287  1
  O  O2  1  0.51817379  0.89783222  0.67157648  1
  O  O3  1  0.11173201  0.65572520  1.03143913  1
  O  O4  1  0.41490552  0.49177701  0.48963649  1
",0.6638586579954442,1.0,,,
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
Er4Al4Cu4
Spacegroup: P1
abc: 4.34 7.21 7.63
angles: 99.67 90.08 90.02
Sites (12)
Er 0.987 0.323 0.682 1a
Er 0.490 0.816 0.687 1a
Er 0.482 0.640 0.159 1a
Er 0.006 0.153 0.168 1a
Al 0.039 0.432 0.931 1a
Al 0.936 0.937 0.937 1a
Al 0.533 0.189 0.440 1a
Al 0.443 0.671 0.442 1a
Cu 0.046 0.885 0.348 1a
Cu 0.935 0.377 0.334 1a
Cu 0.531 0.603 0.852 1a
Cu 0.447 0.108 0.832 1a","# generated using pymatgen
data_ErAlCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.34000000
_cell_length_b   7.21000000
_cell_length_c   7.63000000
_cell_angle_alpha   99.67000000
_cell_angle_beta   90.08000000
_cell_angle_gamma   90.02000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ErAlCu
_chemical_formula_sum   'Er4 Al4 Cu4'
_cell_volume   235.36079699
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.03900000  0.43200000  0.93100000  1
  Al  Al1  1  0.93600000  0.93700000  0.93700000  1
  Al  Al2  1  0.53300000  0.18900000  0.44000000  1
  Al  Al3  1  0.44300000  0.67100000  0.44200000  1
  Cu  Cu4  1  0.04600000  0.88500000  0.34800000  1
  Cu  Cu5  1  0.93500000  0.37700000  0.33400000  1
  Cu  Cu6  1  0.53100000  0.60300000  0.85200000  1
  Cu  Cu7  1  0.44700000  0.10800000  0.83200000  1
  Er  Er8  1  0.98700000  0.32300000  0.68200000  1
  Er  Er9  1  0.49000000  0.81600000  0.68700000  1
  Er  Er10  1  0.48200000  0.64000000  0.15900000  1
  Er  Er11  1  0.00600000  0.15300000  0.16800000  1
",7b,1,-53.68589401245117,"# generated using pymatgen
data_ErAlCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.34332065
_cell_length_b   8.01622068
_cell_length_c   6.92494090
_cell_angle_alpha   105.68648281
_cell_angle_beta   89.97829882
_cell_angle_gamma   90.03159783
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ErAlCu
_chemical_formula_sum   'Er4 Al4 Cu4'
_cell_volume   232.12589154
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.99176290  0.29490580  0.65717079  1
  Er  Er1  1  0.49242372  0.88278147  0.68198076  1
  Er  Er2  1  0.49278586  0.73063171  0.16508626  1
  Er  Er3  1  -0.00803810  0.09213389  0.08047224  1
  Al  Al4  1  -0.00697758  0.46482407  1.10165332  1
  Al  Al5  1  0.99133689  0.69669604  0.85646158  1
  Al  Al6  1  0.49143329  0.10018332  0.38317608  1
  Al  Al7  1  0.49500815  0.42052230  0.35469242  1
  Cu  Cu8  1  -0.00785466  0.93514996  0.41682973  1
  Cu  Cu9  1  0.99601919  0.62147598  0.47093210  1
  Cu  Cu10  1  0.49032016  0.54387038  0.73083459  1
  Cu  Cu11  1  0.49254213  0.30416038  0.95853201  1
",0.1268552434068475,1.0,,,
